id,name,url_key,description,image,parent_id
1286,"Mosmatic Self Service Air Dryer",mosmatic-self-service-air-dryer,,https://fusion.gspen.co.uk/media/catalog/category/Self_dry.jpg,147
1294,"24V Coin Meters",24v-coin-meters,,https://fusion.gspen.co.uk/media/catalog/category/928-210-240-9.jpg,834
1298,"230V Coin Meters",230v-coin-meters,,https://fusion.gspen.co.uk/media/catalog/category/925-113-803.jpg,834
1302,"380V Coin Meters",380v-coin-meters,,https://fusion.gspen.co.uk/media/catalog/category/coin_meters_2.jpg,834
1306,"Spares & Accessories",spares-and-accessories,,https://fusion.gspen.co.uk/media/catalog/category/940-19.jpg,834
1310,Black,black,,https://fusion.gspen.co.uk/media/catalog/category/264-048.jpg,71
1315,Grey,grey,,https://fusion.gspen.co.uk/media/catalog/category/264-045.jpg,71
1320,Silver,silver,,https://fusion.gspen.co.uk/media/catalog/category/264-049-30_2.jpg,71
1325,Blue,blue,,https://fusion.gspen.co.uk/media/catalog/category/264-047-20.jpg,71
1330,"Brown Oil Resistant",brown-oil-resistant,,https://fusion.gspen.co.uk/media/catalog/category/263-644.jpg,71
1334,"Piston Rings",piston-rings,,https://fusion.gspen.co.uk/media/catalog/category/174260078.jpg,19
1339,"Fastening Kits",fastening-kits,,https://fusion.gspen.co.uk/media/catalog/category/171_606_138_1.jpg,19
1344,Pumps,pumps,,https://fusion.gspen.co.uk/media/catalog/category/174-015-200.jpg,19
1349,Pumps,pumps,,https://fusion.gspen.co.uk/media/catalog/category/pump.jpg,92
1354,"Oil Seals",oil-seals,,https://fusion.gspen.co.uk/media/catalog/category/132_733_9_5.jpg,92
1359,"Piston Rings",piston-rings,,https://fusion.gspen.co.uk/media/catalog/category/171_606_119_1.jpg,92
1364,"Fastening kits",fastening-kits,,https://fusion.gspen.co.uk/media/catalog/category/171-606-138_1.jpg,92
1365,"ST355 Hobby Sandblast Kit 150 Bar Max",st355-hobby-sandblast-kit-150-bar-max,,https://fusion.gspen.co.uk/media/catalog/category/200-355-500.jpg,218
1368,"ST55 Sandblast Kit 200 Bar Max",st55-sand-blast-kit-200-bar-max,,https://fusion.gspen.co.uk/media/catalog/category/d9ce556df836dcc93fbccddcf4a4fd22.jpg,218
1378,"ST555 Sandblast Kits 500 Bar Max",st555-sandblast-kits-500-bar-max,,https://fusion.gspen.co.uk/media/catalog/category/200-555-405_1_1.jpg,218
1383,"1/4"" Male Inlet, With Grip, 5m Hose",1-4-male-inlet-with-grip-5m-hose,"1/4"" Male Inlet, With Grip, 5m Hose",https://fusion.gspen.co.uk/media/catalog/category/520-824-011_1.jpg,1368
1385,"M22 Female Inlet, With Grip, 5m Hose",m22-female-inlet-with-grip-5m-hose,"M22 Female Inlet, With Grip, 5m Hose",https://fusion.gspen.co.uk/media/catalog/category/520-844.jpg,1368
1390,"M21 Female Inlet, With Grip, 5m Hose",m21-female-inlet-with-grip-5m-hose,"M21 Female Inlet, With Grip, 5m Hose",https://fusion.gspen.co.uk/media/catalog/category/520-844_1.jpg,1368
1393,"M22 Male Inlet, With Grip, 5m Hose",m22-male-inlet-with-grip-5m-hose,"M22 Male Inlet, With Grip, 5m Hose",https://fusion.gspen.co.uk/media/catalog/category/520-844-0-g_2_2.jpg,1368
1398,"KEW Spigot Inlet, With Grip, 5m Hose",kew-spigot-inlet-with-grip-5m-hose,"KEW Spigot Inlet, With Grip, 5m Hose",https://fusion.gspen.co.uk/media/catalog/category/520-874-0-g_2.jpg,1368
1403,"M22 Male Inlet, Without Grip, 5m Hose",m22-male-inlet-without-grip-5m-hose,"M22 Male Inlet, Without Grip, 5m Hose",https://fusion.gspen.co.uk/media/catalog/category/520-844-0-g_3.jpg,1368
1409,"Spraying Systems Nozzles",spraying-systems-nozzles,,https://fusion.gspen.co.uk/media/catalog/category/quarter_meg_1.png,7
1414,"Lechler Nozzles",lechler-nozzles,,https://fusion.gspen.co.uk/media/catalog/category/quarter_lechler_1.jpg,7
1415,"EasyWash 365+ Range, 310 Bar, 45 L/min, 150ºC",easywash-365-range-310-bar-45-l-min-150-c,,https://fusion.gspen.co.uk/media/catalog/category/202-600-518_2.jpg,59
1416,"ST458 TURBO NOZZLES 1/8"" MALE INLET",st458-with-1-8-m-thread,,https://fusion.gspen.co.uk/media/catalog/category/200-458-430.jpg,243
1417,"ST458 TURBO NOZZLES M18 Female Inlet",st458-with-m18-f-inlet,,https://fusion.gspen.co.uk/media/catalog/category/200-458-331_1.jpg,243
1418,"Suttner ST261, 250 Bar, 30 l/min, 80°c",suttner-st261-250-bar-30-l-min-80-c,,https://fusion.gspen.co.uk/media/catalog/category/200261500_1.jpg,742
1419,"ST261 Repair Kits & Spares",st261-repair-kits-and-spares,,https://fusion.gspen.co.uk/media/catalog/category/200-060-725.jpg,1418
1420,"Suttner ST280, 250 Bar, 40 l/min, 90°c",suttner-st280-250-bar-40-l-min-90-c,,https://fusion.gspen.co.uk/media/catalog/category/200-280-510_1.jpg,742
1421,"ST280 Repair Kits & Spares",st280-repair-kits-spares,,https://fusion.gspen.co.uk/media/catalog/category/200-280-526.jpg,1420
1422,"Suttner ST291, 350 Bar, 40 l/min, 90°c",suttner-st291-350-bar-40-l-min-90-c,,https://fusion.gspen.co.uk/media/catalog/category/st291.jpg,742
1423,"ST291 Repair Kits & Spares",st291-repair-kits-spares,,https://fusion.gspen.co.uk/media/catalog/category/200-291-485.jpg,1422
1424,"1/4""M Non Rotating",1-4-m-non-rotating,,https://fusion.gspen.co.uk/media/catalog/category/121-160-360_1.jpg,1479
1425,"3/8""M Non Rotating",3-8-m-non-rotating,,https://fusion.gspen.co.uk/media/catalog/category/121-160-360_2.jpg,1480
1426,"1/2"" M Nozzles",1-2-m-nozzles,,https://fusion.gspen.co.uk/media/catalog/category/120-110-410.jpg,1481
1427,"Surface Cleaners",surface-cleaners,,https://fusion.gspen.co.uk/media/catalog/category/108-780-35_1.jpg,163
1428,"Cleaning head",cleaning-head,,https://fusion.gspen.co.uk/media/catalog/category/108-814-02.jpg,163
1429,"Roof Cleaner DR520",roof-cleaner-dr520,,https://fusion.gspen.co.uk/media/catalog/category/108-809-72.jpg,163
1430,"Water Seals",water-seals,,https://fusion.gspen.co.uk/media/catalog/category/156_373_0_1.jpg,49
1432,"Model: LS3. Max 160 Bar, 60°C",model-ls3-max-160-bar-60-c,,https://fusion.gspen.co.uk/media/catalog/category/LS3_1.jpg,591
1433,"Model: LS10. Max 200 Bar, 65°C",model-ls10-max-200-bar-65-c,,https://fusion.gspen.co.uk/media/catalog/category/LS10_1.jpg,591
1434,"Dema Injectors",dema-injectors,,https://fusion.gspen.co.uk/media/catalog/category/Untitled_3.jpg,57
1435,"KEW ALTO Foam Injector",kew-alto-foam-injector,,https://fusion.gspen.co.uk/media/catalog/category/6401244.jpg,57
1436,"Fuel Pumps and their Drive Pegs",fuel-pumps-and-their-drive-pegs,,https://fusion.gspen.co.uk/media/catalog/category/824-40.jpg,11
1437,"Heating Coils",heating-coils,,https://fusion.gspen.co.uk/media/catalog/category/heating_coils.jpg,11
1438,"Fuel Nozzles",fuel-nozzles,,https://fusion.gspen.co.uk/media/catalog/category/oil-nozzles_0001_02.jpg,11
1439,"Stainless Steel Hex Bolt",stainless-steel-hex-bolt,,https://fusion.gspen.co.uk/media/catalog/category/zinc_plated_hex_bolt_1.jpg,677
1441,"Nuts & Washers",nut-and-washers,,https://fusion.gspen.co.uk/media/catalog/category/nylon-insert-lock-nut_1_1.jpg,677
1442,"Stainless Steel Stand Off Bracket",stainless-steel-stand-off-bracket,,https://fusion.gspen.co.uk/media/catalog/category/stand_of_bracket_1.jpg,677
1452,"Thermal Relief Valves",thermal-relief-valves,,https://fusion.gspen.co.uk/media/catalog/category/910-55_1.jpg,6
1453,Valves,valves,,https://fusion.gspen.co.uk/media/catalog/category/Untitled_9_1.jpg,744
1454,"ST53 top Adjusted Twin Lances",top-adjusted-twin-lances,,https://fusion.gspen.co.uk/media/catalog/category/200-053-600_2_.jpg,569
1455,"ST54 side Adjusted Twin Lances",side-adjusted-twin-lances,,https://fusion.gspen.co.uk/media/catalog/category/200-054-600_2.jpg,569
1456,"ST53 top Adjusted Twin Lances",top-adjusted-twin-lances,,https://fusion.gspen.co.uk/media/catalog/category/st53_top_adjust.jpg,570
1457,"ST54 side Adjusted Twin Lances",side-adjusted-twin-lances,,https://fusion.gspen.co.uk/media/catalog/category/200-054-900_1.jpg,570
1462,"Turbo Lance Assemblies",turbo-lance-assemblies,,https://fusion.gspen.co.uk/media/catalog/category/tec_pro_turbo_lance.jpg,239
1463,"TECPRO TURBO NOZZLE GUN & LANCE ASSEMBLIES",turbo-lance-assemblies,,https://fusion.gspen.co.uk/media/catalog/category/TURBO_LANCE_ASSEMBLIES.jpg,24
1464,"Repair Kits",repair-kits,,https://fusion.gspen.co.uk/media/catalog/category/202-000-044.jpg,535
1465,"Repair Kits",repair-kits,,https://fusion.gspen.co.uk/media/catalog/category/200-810-491.jpg,536
1466,"Repair Kits",repair-kits,,https://fusion.gspen.co.uk/media/catalog/category/200-860-490.jpg,537
1467,"Repair Kits",repair-kits,,https://fusion.gspen.co.uk/media/catalog/category/201-100-401.jpg,539
1468,"Repair Kits",repair-kits,,https://fusion.gspen.co.uk/media/catalog/category/202-000-056.jpg,540
1469,"Repair Kits",repair-kits,,https://fusion.gspen.co.uk/media/catalog/category/202-000-044_1.jpg,541
1470,"Repair Kits",repair-kits,,https://fusion.gspen.co.uk/media/catalog/category/202-300-490.jpg,534
1471,"Repair Kits",repair-kits,,https://fusion.gspen.co.uk/media/catalog/category/202-620-490.jpg,996
1472,"Repair Kits",repair-kits,,https://fusion.gspen.co.uk/media/catalog/category/202-300-490_2.jpg,542
1473,"Repair Kits",repair-kits,,https://fusion.gspen.co.uk/media/catalog/category/202-700-490.jpg,544
1474,"Repair Kits",repair-kits,,https://fusion.gspen.co.uk/media/catalog/category/203-100-400.jpg,545
1475,"Repair Kits",repair-kits,,https://fusion.gspen.co.uk/media/catalog/category/203-300-490.jpg,546
1476,"Repair Kits & Accessories",repair-kits-and-accessories,,https://fusion.gspen.co.uk/media/catalog/category/203-600-490_2.jpg,547
1477,"Repair Kits",repair-kits,,https://fusion.gspen.co.uk/media/catalog/category/202000101_10.jpg,548
1478,"1/8"" Sewer Nozzles",1-8-sewer-nozzles,,https://fusion.gspen.co.uk/media/catalog/category/650-05_-_Copy.jpg,145
1479,"1/4"" Sewer Nozzles",1-4-sewer-nozzles,,https://fusion.gspen.co.uk/media/catalog/category/65105.jpg,145
1480,"3/8"" Sewer Nozzles",3-8-sewer-nozzles,,https://fusion.gspen.co.uk/media/catalog/category/651-84.jpg,145
1481,"1/2"" Sewer Nozzles",1-2-sewer-nozzles,,https://fusion.gspen.co.uk/media/catalog/category/652-300-01.jpg,145
1483,"1/2"" Male Cylinder Nozzle With Front Jet",1-2-male-cylinder-nozzle-with-front-jet,,https://fusion.gspen.co.uk/media/catalog/category/120000857_31.jpg,1481
1484,"1/2"" Male Cylinder Nozzle Without Front Jet",1-2-male-cylinder-nozzle-without-front-jet,,https://fusion.gspen.co.uk/media/catalog/category/120000857_31_1.jpg,1481
1485,"1/4""F  Cylinder Style Sewer Nozzles",1-4-f-cylinder-style-sewer-nozzles,,https://fusion.gspen.co.uk/media/catalog/category/female_cylinder_nozzle.jpg,1479
1486,"1/4""F  Cylinder Style Without Front Jet",1-4-f-cylinder-style-without-front-jet,,https://fusion.gspen.co.uk/media/catalog/category/female_cylinder_nozzle_1.jpg,1479
1487,"1/4""F  Cylinder Style With Front Jet",1-4-f-cylinder-style-with-front-jet,,https://fusion.gspen.co.uk/media/catalog/category/female_cylinder_nozzle_2.jpg,1479
1488,"Hydro Excavation Nozzles",hydro-excavation-nozzles,,https://fusion.gspen.co.uk/media/catalog/category/120000830.jpg,7
1489,"1/2"" Female Cylinder Nozzle Without Front Jet",1-2-female-cylinder-nozzle-without-front-jet,,https://fusion.gspen.co.uk/media/catalog/category/female_cylinder_nozzle_3.jpg,1481
1490,"1/2"" Female Cylinder Nozzle With Front Jet",1-2-female-cylinder-nozzle-with-front-jet,,https://fusion.gspen.co.uk/media/catalog/category/female_cylinder_nozzle_4.jpg,1481
1491,"3/8"" Female Cylinder Style Sewer Nozzle",3-8-cylinder-style-sewer-nozzle,,https://fusion.gspen.co.uk/media/catalog/category/female_cylinder_nozzle_5.jpg,1480
1492,"3/8"" Female Cylinder Nozzle Without Front Jet",3-8-female-cylinder-nozzle-without-front-jet,,https://fusion.gspen.co.uk/media/catalog/category/female_cylinder_nozzle_6.jpg,1480
1493,"3/8"" Female Cylinder Nozzle With Front Jet",3-8-female-cylinder-nozzle-with-front-jet,,https://fusion.gspen.co.uk/media/catalog/category/female_cylinder_nozzle_7.jpg,1480
1494,"1/4"" F Milling Type Sewer Nozzle",milling-type-sewer-nozzle,,https://fusion.gspen.co.uk/media/catalog/category/652-300-01_1.jpg,1479
1495,"1/4"" F Milling Type Nozzle With Central Jet",1-4-f-milling-type-nozzle-with-central-jet,,https://fusion.gspen.co.uk/media/catalog/category/652-300-01_2.jpg,1479
1496,"1/4"" F Milling Type Nozzle Without Central Jet",1-4-f-milling-type-nozzle-without-central-jet,,https://fusion.gspen.co.uk/media/catalog/category/652-300-01_3.jpg,1479
1497,"3/8"" F Milling Type Nozzle ",3-8-f-milling-type-nozzle,,https://fusion.gspen.co.uk/media/catalog/category/652-300-01_4.jpg,1480
1498,"3/8"" F Milling Type Nozzle Without Central Jet",3-8-f-milling-type-nozzle-without-central-jet,,https://fusion.gspen.co.uk/media/catalog/category/652-300-01_5.jpg,1480
1499,"3/8"" F Milling Type Nozzle With Central Jet",3-8-f-milling-type-nozzle-with-central-jet,,https://fusion.gspen.co.uk/media/catalog/category/652-300-01_6.jpg,1480
1501,"1/2"" F Milling Type Nozzle Without Central Jet",1-2-f-milling-type-nozzle-without-central-jet,,https://fusion.gspen.co.uk/media/catalog/category/649-010-336-055_o_D_se.jpg,1481
1502,"1/2"" F Milling Type Nozzle With Central Jet",1-2-f-milling-type-nozzle-with-central-jet,,https://fusion.gspen.co.uk/media/catalog/category/649-010-336-055_o_D_se_1.jpg,1481
1503,"Driver Head For Turbo Nozzles",driver-head-for-turbo-nozzles,,https://fusion.gspen.co.uk/media/catalog/category/driver_1.jpg,2928
1506,"ST601 Guns",st601-guns,,https://fusion.gspen.co.uk/media/catalog/category/200-601-600_4.jpg,535
1507,"ST810 Guns",st810-guns,,https://fusion.gspen.co.uk/media/catalog/category/200_810_520_1.jpg,536
1508,"ST860 Guns",st860-guns,,https://fusion.gspen.co.uk/media/catalog/category/200_860_500_1.jpg,537
1509,"ST1100 Guns",st1100-guns,,https://fusion.gspen.co.uk/media/catalog/category/201-100-535.1.jpg,539
1510,"ST1500 Guns",st1500-guns,,https://fusion.gspen.co.uk/media/catalog/category/201-500-500_1__2.jpg,540
1511,"ST2000 Guns",st2000-guns,,https://fusion.gspen.co.uk/media/catalog/category/202-000-500_3.jpg,541
1512,"ST2300 Guns",st2300-guns,,https://fusion.gspen.co.uk/media/catalog/category/202-300-500_2.jpg,534
1513,"ST 2315 Series, 350 Bar, 45 L/min, 150°C",st-2315-series-350-bar-45-l-min-150-c,,https://fusion.gspen.co.uk/media/catalog/category/202-315-500_2.jpg,59
1514,"Repair Kits",repair-kits,,https://fusion.gspen.co.uk/media/catalog/category/202-315-490.jpg,1513
1515,"ST2315 Guns",st2315-guns,,https://fusion.gspen.co.uk/media/catalog/category/202-315-500_3.jpg,1513
1516,"ST2320 Guns",st2320-guns,,https://fusion.gspen.co.uk/media/catalog/category/202-320-500_3.jpg,996
1517,"ST2600 Guns",st2600-guns,,https://fusion.gspen.co.uk/media/catalog/category/202-600-500_3.jpg,542
1518,"ST 2635 Series, 400 Bar, 35 L/min, 150°C",st-2635-series-400-bar-35-l-min-150-c,,https://fusion.gspen.co.uk/media/catalog/category/202-635-550_3.jpg,59
1519,"Repair Kits",repair-kits,,https://fusion.gspen.co.uk/media/catalog/category/202-300-492.jpg,1518
1520,"ST2635 Guns",st2635-guns,,https://fusion.gspen.co.uk/media/catalog/category/202-635-550_4.jpg,1518
1521,"Easyfarm365+, 250 Bar, 60 L/min, 150°C",easyfarm365-250-bar-60-l-min-150-c,,https://fusion.gspen.co.uk/media/catalog/category/202-620-655_2.jpg,59
1522,"Easyfarm Guns",easyfarm-guns,,https://fusion.gspen.co.uk/media/catalog/category/202-620-655_3.jpg,1521
1523,"Easyfarm Repair Kits & Spares",easyfarm-repair-kits-and-spares,,https://fusion.gspen.co.uk/media/catalog/category/202-620-490_1.jpg,1521
1524,"ST2700 Guns",st2700-guns,,https://fusion.gspen.co.uk/media/catalog/category/202-720-530_1.jpg,544
1525,"ST3100 Guns",st3100-guns,,https://fusion.gspen.co.uk/media/catalog/category/203-100-805_2__1.jpg,545
1526,"ST3300 Guns",st3300-guns,,https://fusion.gspen.co.uk/media/catalog/category/203-300-510_3.jpg,546
1527,"ST3600 Guns (Ultra High Pressure)",st3600-guns-ultra-high-pressure,,https://fusion.gspen.co.uk/media/catalog/category/203-600-545_2.jpg,547
1528,"Easywash Repair Kits & Spares",easywash-repair-kits-and-spares,,https://fusion.gspen.co.uk/media/catalog/category/202-300-492_1.jpg,1415
1529,"EasyWash 365+ Guns",easywash-365-guns,,https://fusion.gspen.co.uk/media/catalog/category/202-600-518_3.jpg,1415
1531,Unloaders,unloaders,,https://fusion.gspen.co.uk/media/catalog/category/speck_unloader_2.jpg,741
1532,Unloaders,unloaders,,https://fusion.gspen.co.uk/media/catalog/category/533-351.jpg,50
1533,"ST261 Unloaders",st261-unloaders,,https://fusion.gspen.co.uk/media/catalog/category/200261500.jpg,1418
1534,"ST280 Unloaders",st280-unloaders,,https://fusion.gspen.co.uk/media/catalog/category/200-280-510.jpg,1420
1535,"ST291 Unloaders",st291-unloaders,,https://fusion.gspen.co.uk/media/catalog/category/200-291-500_1.jpg,1422
1536,"All Clearance Items",clearance,,https://fusion.gspen.co.uk/media/catalog/category/stock-clearance_12.jpg,2
1537,"Low Pressure Equipment",low-pressure-equipment,,https://fusion.gspen.co.uk/media/catalog/category/stock-clearance.jpg,1536
1538,"Electrical Equipment",electrical-equipment,,https://fusion.gspen.co.uk/media/catalog/category/stock-clearance_1.jpg,1536
1539,"Hose Adaptors & Connectors",hose-adaptors-connectors,,https://fusion.gspen.co.uk/media/catalog/category/stock-clearance_2.jpg,1536
1540,"High Pressure Equipment and Spares",high-pressure-equipment,,https://fusion.gspen.co.uk/media/catalog/category/stock-clearance_3.jpg,1536
1541,"Nozzles & Washing Accessories",nozzles-washing-accessories,,https://fusion.gspen.co.uk/media/catalog/category/stock-clearance_4.jpg,1536
1542,"Foam Equipment & Accessories",foam-equipment-accessories,,https://fusion.gspen.co.uk/media/catalog/category/stock-clearance_5.jpg,1536
1543,"High Pressure Hoses & Accessories",high-pressure-hoses,,https://fusion.gspen.co.uk/media/catalog/category/stock-clearance_6.jpg,1536
1544,"Guns & Lances",guns-lances,,https://fusion.gspen.co.uk/media/catalog/category/stock-clearance_7.jpg,1536
1545,"Burner Equipment & Coils",burner-equipment-coils,,https://fusion.gspen.co.uk/media/catalog/category/stock-clearance_8.jpg,1536
1546,"Site Cleaning Equipment",site-cleaning-equipment,,https://fusion.gspen.co.uk/media/catalog/category/stock-clearance_9.jpg,1536
1547,"Vacuum Cleaner Spares",vacuum-cleaner-spares,,https://fusion.gspen.co.uk/media/catalog/category/stock-clearance_10.jpg,1536
1548,"Consumables and Tools",consumables,,https://fusion.gspen.co.uk/media/catalog/category/stock-clearance_11.jpg,1536
1549,Unloaders,unloaders,,https://fusion.gspen.co.uk/media/catalog/category/Untitled_10_2.jpg,745
1550,"New Products",new-products,,,100
1555,"QRC System for ST49 Sewer Nozzles",qrc-system-for-st49-sewer-nozzles,,https://fusion.gspen.co.uk/media/catalog/category/040-005-447-040-005-447.jpg,2928
1558,"Protective Clothing & PPE",protective-clothing-ppe,,https://fusion.gspen.co.uk/media/catalog/category/uhp_equipment_2.jpg,9
1559,"Protective Clothing",protective-clothing,,https://fusion.gspen.co.uk/media/catalog/category/uhp_equipment_3.jpg,2928
1560,"Foot Valves",foot-valves,,https://fusion.gspen.co.uk/media/catalog/category/Foot_valve.jpg,2928
1561,"Foot Valves & Hose accessories",foot-valves-hose-accessories,,https://fusion.gspen.co.uk/media/catalog/category/200-550-600_2.jpg,9
1562,"Under Body Cleaning & Wheel Scrubbers",under-body-cleaning-wheel-scrubbers,,https://fusion.gspen.co.uk/media/catalog/category/Underbody_Cleaner.jpg,23
1567,"ST72.1 Foam Lance with Air Injector ",st72-1-foam-lance-with-air-injector,,https://fusion.gspen.co.uk/media/catalog/category/200-072-633.jpg,56
1568,"ST72.1 600mm",st72-1-600mm,,https://fusion.gspen.co.uk/media/catalog/category/200-072-636_griff.jpg,1567
1569,"ST72.1 1200mm",st72-1-1200mm,,https://fusion.gspen.co.uk/media/catalog/category/200-072-636_griff_1.jpg,1567
1578,"ST458 Without Cover, 1/4"" Female Inlet",st458-without-cover-1-4-f-inlet,,https://fusion.gspen.co.uk/media/catalog/category/200-458-642.jpg,243
1580,"ST357 Without Cover, 1/4"" Female Inlet",st357-without-cover-1-4-f-inlet,,https://fusion.gspen.co.uk/media/catalog/category/200-375-642.jpg,239
1581,Reduction,reduction,,https://fusion.gspen.co.uk/media/catalog/category/593-161-2.jpg,678
1582,Easyfarm365+,easyfarm365,,https://fusion.gspen.co.uk/media/catalog/category/354-201-003-10.jpg,9
1583,"1/2"" Female to 1/2"" Female",1-2-female-to-1-2-female,,https://fusion.gspen.co.uk/media/catalog/category/354-201-543-10_1.jpg,1582
1584,"3/8"" Male to  3/8"" Male",3-8-male-to-3-8-male,,https://fusion.gspen.co.uk/media/catalog/category/354-201-443-10.jpg,1582
1585,"1/2"" Male to  1/2"" Male",1-2-male-to-1-2-male,,https://fusion.gspen.co.uk/media/catalog/category/354-201-463-10.jpg,1582
1586,"3/8"" Male to  3/8"" Female",3-8-male-to-3-8-female,,https://fusion.gspen.co.uk/media/catalog/category/354-201-558-10.jpg,1582
1587,"1/2"" Male to  1/2"" Female",1-2-male-to-1-2-female,,https://fusion.gspen.co.uk/media/catalog/category/354-201-578-10.jpg,1582
1588,"M22 Quick Screw to M22 Quick Screw",m22-quick-screw-to-m22-quick-screw,,https://fusion.gspen.co.uk/media/catalog/category/354-201-003-10_2.jpg,1582
1589,"M22 Quick Screw to 11mm Swivel",m22-quick-screw-to-11mm-swivel,,https://fusion.gspen.co.uk/media/catalog/category/354-201-113-10.jpg,1582
1598,Yellow,yellow,,https://fusion.gspen.co.uk/media/catalog/category/464-054-303-5_7.jpg,390
1599,Green,green,,https://fusion.gspen.co.uk/media/catalog/category/465-044-303-5.jpg,390
1600,"Blue DN8",blue-dn8,,https://fusion.gspen.co.uk/media/catalog/category/331-146-610_20_3.jpg,390
1601,"Guns & Lances",guns-lances,,,100
1603,"Jetter Valves",jetter-valves,,https://fusion.gspen.co.uk/media/catalog/category/170-402-35.jpg,17
1604,"Mosmatic Swivels",mosmatic-swivels,,https://fusion.gspen.co.uk/media/catalog/category/108-348-03.jpg,44
1607,"2 Wire, 310 bar, 100°C",2-wire-310-bar-100-c,,https://fusion.gspen.co.uk/media/catalog/category/338-000-310-9_3_15.jpg,119
1608,"Sprayers & ACCESSORIES",sprayers-and-accessories,,https://fusion.gspen.co.uk/media/catalog/category/Sprayers_Accessories.jpg,23
1612,"ST163 Compressed Air Module",st163-compressed-air-module,,https://fusion.gspen.co.uk/media/catalog/category/200-163-451.jpg,57
1613,"Turbofoam Lance 365+ ",turbofoam-lance-365,,https://fusion.gspen.co.uk/media/catalog/category/502-600-100-05.jpg,8
1614,"Turbofoam365+ Lances",turbofoam-365-lances,,https://fusion.gspen.co.uk/media/catalog/category/502-600-000-05.jpg,147
1615,"Car Mat Cleaners & Helmet Holders",car-mat-cleaners-and-helmet-holders,,https://fusion.gspen.co.uk/media/catalog/category/105-700.jpg,147
1617,"Mini sewer Nozzles ",mini-sewer-nozzles,,https://fusion.gspen.co.uk/media/catalog/category/120-373-373.jpg,145
1620,"ST 3225 Series, Food Safe, 60 Bar, 120 L/min, 100°C, ",st-3225-series-food-safe-60-bar-120-l-min-100-c,,https://fusion.gspen.co.uk/media/catalog/category/203-225-540.jpg,59
1621,"Model: ST73.2, Max 300 Bar, 80°C",model-st73-2-max-300-bar-80-c,,https://fusion.gspen.co.uk/media/catalog/category/ST73.2.jpg,591
1629,"Sewerclean 365+, SEWER HOSES WITHOUT NOZZLES",sewerclean-365-sewer-hoses-without-nozzles,,https://fusion.gspen.co.uk/media/catalog/category/432-457-120-080.jpg,114
1634,"Sewerstar 365+, SEWER HOSES WITHOUT NOZZLES",sewerstar-365-sewer-hoses-without-nozzles,,https://fusion.gspen.co.uk/media/catalog/category/432-557-100-080.jpg,114
1644,"1/2"" Female to 1/2"" Male",1-2-female-to-1-2-male,,https://fusion.gspen.co.uk/media/catalog/category/432-557-100-080_1.jpg,1634
1649,"3/8"" Female to 3/8"" Male",3-8-female-to-3-8-male,,https://fusion.gspen.co.uk/media/catalog/category/432-557-100-080_2.jpg,1634
1654,"3/8"" Female to 1/4"" Male",3-8-female-to-1-4-male,,https://fusion.gspen.co.uk/media/catalog/category/432-556-080-080_2.jpg,1634
1660,"Pressure Washer Frames & Accessories",pressure-washer-frames-accessories,,https://fusion.gspen.co.uk/media/catalog/category/img_0399_3_.jpg,23
1666,"Pressure Washer Frames",pressure-washer-frames,,https://fusion.gspen.co.uk/media/catalog/category/IMG_0398_1.JPG,4
1672,"Hose Clamps",hose-clamps,"Hose Clamps jubilee clip",https://fusion.gspen.co.uk/media/catalog/category/735-10_1.jpg,78
1678,"ST 4000 Series, 20 Bar, 200°C Steam Gun",st-4000-series-20-bar-200-c-steam-gun,,https://fusion.gspen.co.uk/media/catalog/category/204-000-500.jpg,59
1684,"Chemical & Foam Injectors",chemical-and-foam-injectors,"Chemical and Foam Injectors",https://fusion.gspen.co.uk/media/catalog/category/544-318-14.jpg,6
1693,"Orifice Plate Injectors",orifice-plate-injectors,,https://fusion.gspen.co.uk/media/catalog/category/untitled_5_13.jpg,57
1699,"ST75.2 Long Cast Foam Head",st75-2-long-cast-foam-head,,https://fusion.gspen.co.uk/media/catalog/category/200-075-800_aufgedreht.jpg,56
1705,"Low Pressure Solenoid Valves",low-pressure-solenoid-valves,,https://fusion.gspen.co.uk/media/catalog/category/836-125-658.jpg,965
1711,"Fuel Solenoid Valves",fuel-solenoid-valves,,https://fusion.gspen.co.uk/media/catalog/category/830-10.jpg,965
1717,"Low Pressure Solenoid Valves",low-pressure-solenoid-valves,,https://fusion.gspen.co.uk/media/catalog/category/836-125-658_1.jpg,726
1720,"Fuel Solenoid Valves",fuel-solenoid-valves,,https://fusion.gspen.co.uk/media/catalog/category/830-10_1.jpg,726
1723,"High Pressure Solenoid Valves",high-pressure-solenoid-valves,,https://fusion.gspen.co.uk/media/catalog/category/832-00_1.jpg,965
1726,"Vacuum floor tools",vacuum-floor-tools,,https://fusion.gspen.co.uk/media/catalog/category/263-612-4.jpg,12
1735,"ST558 Turbo Nozzles",st558-turbo-nozzles,"ST558 Turbo Nozzles",https://fusion.gspen.co.uk/media/catalog/category/200-558-530.1.jpg,245
1753,"ST160 Injectors",st160-injectors,,https://fusion.gspen.co.uk/media/catalog/category/200-160-499_Tab.jpg,1684
1786,"ST160 Foam Injector Kits",st160-foam-injector-kits,"ST160 EASYFOAM 365 INJECTORS",https://fusion.gspen.co.uk/media/catalog/category/200-160-845_1.jpg,1684
